id,date,store_nbr,family,sales,onpromotion
554721,8/11/2013,23,MEATS,525.059,0
554722,8/11/2013,23,PERSONAL CARE,98,0
554754,8/11/2013,24,MEATS,554.508,0
554755,8/11/2013,24,PERSONAL CARE,180,0
554787,8/11/2013,25,MEATS,235.346,0
554788,8/11/2013,25,PERSONAL CARE,49,0
554820,8/11/2013,26,MEATS,285.422,0
554821,8/11/2013,26,PERSONAL CARE,71,0
554853,8/11/2013,27,MEATS,218.733,0
554854,8/11/2013,27,PERSONAL CARE,96,0
554886,8/11/2013,28,MEATS,116.139,0
554887,8/11/2013,28,PERSONAL CARE,99,0
554952,8/11/2013,3,MEATS,803.214,0
554953,8/11/2013,3,PERSONAL CARE,300,0
554985,8/11/2013,30,MEATS,40.397,0
554986,8/11/2013,30,PERSONAL CARE,55,0
555018,8/11/2013,31,MEATS,232.755,0
555019,8/11/2013,31,PERSONAL CARE,165,0
555051,8/11/2013,32,MEATS,38.665,0
555052,8/11/2013,32,PERSONAL CARE,52,0
555084,8/11/2013,33,MEATS,103.955,0
555085,8/11/2013,33,PERSONAL CARE,126,0
555117,8/11/2013,34,MEATS,120.118004,0
555118,8/11/2013,34,PERSONAL CARE,307,0
555150,8/11/2013,35,MEATS,144.453,0
555151,8/11/2013,35,PERSONAL CARE,64,0
555183,8/11/2013,36,MEATS,132.148,0
555184,8/11/2013,36,PERSONAL CARE,145,0
555216,8/11/2013,37,MEATS,468.674,0
555217,8/11/2013,37,PERSONAL CARE,244,0
555249,8/11/2013,38,MEATS,214.346,0
555250,8/11/2013,38,PERSONAL CARE,298,0
555282,8/11/2013,39,MEATS,101.334,0
555283,8/11/2013,39,PERSONAL CARE,190,0
555315,8/11/2013,4,MEATS,444.66,0
555316,8/11/2013,4,PERSONAL CARE,167,0
555348,8/11/2013,40,MEATS,60.92,0
555349,8/11/2013,40,PERSONAL CARE,119,0
555381,8/11/2013,41,MEATS,135.798,0
555382,8/11/2013,41,PERSONAL CARE,114,0
555447,8/11/2013,43,MEATS,112.575005,0
555448,8/11/2013,43,PERSONAL CARE,143,0
555480,8/11/2013,44,MEATS,1500.275,0
555481,8/11/2013,44,PERSONAL CARE,374,0
555513,8/11/2013,45,MEATS,1309.402,0
555514,8/11/2013,45,PERSONAL CARE,398,0
555546,8/11/2013,46,MEATS,1892.495,0
555547,8/11/2013,46,PERSONAL CARE,402,0
555579,8/11/2013,47,MEATS,1153.74,0
555580,8/11/2013,47,PERSONAL CARE,443,0
555612,8/11/2013,48,MEATS,1189.518,0
555613,8/11/2013,48,PERSONAL CARE,416,0
555645,8/11/2013,49,MEATS,794.58,0
555646,8/11/2013,49,PERSONAL CARE,187,0
555678,8/11/2013,5,MEATS,287.995,0
555679,8/11/2013,5,PERSONAL CARE,237,0
555711,8/11/2013,50,MEATS,593.004,0
555712,8/11/2013,50,PERSONAL CARE,273,0
555744,8/11/2013,51,MEATS,831.257,0
555745,8/11/2013,51,PERSONAL CARE,248,0
555843,8/11/2013,54,MEATS,45.415,0
555844,8/11/2013,54,PERSONAL CARE,98,0
555876,8/11/2013,6,MEATS,481.92902,0
555877,8/11/2013,6,PERSONAL CARE,194,0
555909,8/11/2013,7,MEATS,1086.071,0
555910,8/11/2013,7,PERSONAL CARE,145,0
555942,8/11/2013,8,MEATS,880.97,0
555943,8/11/2013,8,PERSONAL CARE,206,0
555975,8/11/2013,9,MEATS,230.07,0
555976,8/11/2013,9,PERSONAL CARE,271,0
556008,9/11/2013,1,MEATS,258.946,0
556009,9/11/2013,1,PERSONAL CARE,104,0
556041,9/11/2013,10,MEATS,249.622,0
556042,9/11/2013,10,PERSONAL CARE,202,0
556074,9/11/2013,11,MEATS,739.191,0
556075,9/11/2013,11,PERSONAL CARE,397,0
556107,9/11/2013,12,MEATS,74.538,0
556108,9/11/2013,12,PERSONAL CARE,61,0
556140,9/11/2013,13,MEATS,167.801,0
556141,9/11/2013,13,PERSONAL CARE,195,0
556173,9/11/2013,14,MEATS,562.886,0
556174,9/11/2013,14,PERSONAL CARE,418,0
556206,9/11/2013,15,MEATS,156.183,0
556207,9/11/2013,15,PERSONAL CARE,222,0
556239,9/11/2013,16,MEATS,114.437004,0
556240,9/11/2013,16,PERSONAL CARE,209,0
556272,9/11/2013,17,MEATS,301.699,0
556273,9/11/2013,17,PERSONAL CARE,184,0
556305,9/11/2013,18,MEATS,103.023,0
556306,9/11/2013,18,PERSONAL CARE,186,0
556338,9/11/2013,19,MEATS,310.174,0
556339,9/11/2013,19,PERSONAL CARE,202,0
556371,9/11/2013,2,MEATS,447.99,0
556372,9/11/2013,2,PERSONAL CARE,291,0
556503,9/11/2013,23,MEATS,316.47,0
556504,9/11/2013,23,PERSONAL CARE,117,0
556536,9/11/2013,24,MEATS,451.277,0
556537,9/11/2013,24,PERSONAL CARE,284,0
556569,9/11/2013,25,MEATS,190.745,0
556570,9/11/2013,25,PERSONAL CARE,130,0
556602,9/11/2013,26,MEATS,244.727,0
556603,9/11/2013,26,PERSONAL CARE,152,0
556635,9/11/2013,27,MEATS,238.987,0
556636,9/11/2013,27,PERSONAL CARE,163,0
556668,9/11/2013,28,MEATS,136.038,0
556669,9/11/2013,28,PERSONAL CARE,220,0
556734,9/11/2013,3,MEATS,946.286,0
556735,9/11/2013,3,PERSONAL CARE,533,0
556767,9/11/2013,30,MEATS,53.047,0
556768,9/11/2013,30,PERSONAL CARE,110,0
556800,9/11/2013,31,MEATS,286.585,0
556801,9/11/2013,31,PERSONAL CARE,261,0
556833,9/11/2013,32,MEATS,61.353,0
556834,9/11/2013,32,PERSONAL CARE,103,0
556866,9/11/2013,33,MEATS,231.3,0
556867,9/11/2013,33,PERSONAL CARE,221,0
556899,9/11/2013,34,MEATS,310.052,0
556900,9/11/2013,34,PERSONAL CARE,452,0
556932,9/11/2013,35,MEATS,161.051,0
556933,9/11/2013,35,PERSONAL CARE,85,0
556965,9/11/2013,36,MEATS,155.575,0
556966,9/11/2013,36,PERSONAL CARE,197,0
556998,9/11/2013,37,MEATS,261.932,0
556999,9/11/2013,37,PERSONAL CARE,328,0
557031,9/11/2013,38,MEATS,236.719,0
557032,9/11/2013,38,PERSONAL CARE,472,0
557064,9/11/2013,39,MEATS,156.85,0
557065,9/11/2013,39,PERSONAL CARE,358,0
557097,9/11/2013,4,MEATS,382.668,0
557098,9/11/2013,4,PERSONAL CARE,210,0
557130,9/11/2013,40,MEATS,78.535,0
557131,9/11/2013,40,PERSONAL CARE,199,0
557163,9/11/2013,41,MEATS,142.321,0
557164,9/11/2013,41,PERSONAL CARE,225,0
557229,9/11/2013,43,MEATS,113.65,0
557230,9/11/2013,43,PERSONAL CARE,168,0
557262,9/11/2013,44,MEATS,1172.552,0
557263,9/11/2013,44,PERSONAL CARE,791,0
557295,9/11/2013,45,MEATS,1514.285,0
557296,9/11/2013,45,PERSONAL CARE,701,0
557328,9/11/2013,46,MEATS,1365.686,0
557329,9/11/2013,46,PERSONAL CARE,892,0
557361,9/11/2013,47,MEATS,1044.036,0
557362,9/11/2013,47,PERSONAL CARE,969,0
557394,9/11/2013,48,MEATS,1430.411,0
557395,9/11/2013,48,PERSONAL CARE,886,0
557427,9/11/2013,49,MEATS,748.587,0
557428,9/11/2013,49,PERSONAL CARE,418,0
557460,9/11/2013,5,MEATS,331.061,0
557461,9/11/2013,5,PERSONAL CARE,284,0
557493,9/11/2013,50,MEATS,842.9,0
557494,9/11/2013,50,PERSONAL CARE,478,0
557526,9/11/2013,51,MEATS,645.708,0
557527,9/11/2013,51,PERSONAL CARE,320,0
557625,9/11/2013,54,MEATS,44.975,0
557626,9/11/2013,54,PERSONAL CARE,189,0
557658,9/11/2013,6,MEATS,564.199,0
557659,9/11/2013,6,PERSONAL CARE,347,0
557691,9/11/2013,7,MEATS,467.768,0
557692,9/11/2013,7,PERSONAL CARE,187,0
557724,9/11/2013,8,MEATS,597.899,0
557725,9/11/2013,8,PERSONAL CARE,384,0
557757,9/11/2013,9,MEATS,393.82098,0
557758,9/11/2013,9,PERSONAL CARE,512,0
557790,10/11/2013,1,MEATS,244.078,0
557791,10/11/2013,1,PERSONAL CARE,54,0
557823,10/11/2013,10,MEATS,326.004,0
557824,10/11/2013,10,PERSONAL CARE,210,0
557856,10/11/2013,11,MEATS,898.00806,0
557857,10/11/2013,11,PERSONAL CARE,577,0
557889,10/11/2013,12,MEATS,145.906,0
557890,10/11/2013,12,PERSONAL CARE,186,0
557922,10/11/2013,13,MEATS,120.678,0
557923,10/11/2013,13,PERSONAL CARE,142,0
557955,10/11/2013,14,MEATS,356.822,0
557956,10/11/2013,14,PERSONAL CARE,147,0
557988,10/11/2013,15,MEATS,142.122,0
557989,10/11/2013,15,PERSONAL CARE,185,0
558021,10/11/2013,16,MEATS,97.783005,0
558022,10/11/2013,16,PERSONAL CARE,322,0
558054,10/11/2013,17,MEATS,399.461,0
558055,10/11/2013,17,PERSONAL CARE,217,0
558087,10/11/2013,18,MEATS,149.624,0
558088,10/11/2013,18,PERSONAL CARE,238,0
558120,10/11/2013,19,MEATS,236.818,0
558121,10/11/2013,19,PERSONAL CARE,123,0
558153,10/11/2013,2,MEATS,687.30597,0
558154,10/11/2013,2,PERSONAL CARE,341,0
558285,10/11/2013,23,MEATS,365.492,0
558286,10/11/2013,23,PERSONAL CARE,127,0
558318,10/11/2013,24,MEATS,342.289,0
558319,10/11/2013,24,PERSONAL CARE,382,0
558351,10/11/2013,25,MEATS,134.043,0
558352,10/11/2013,25,PERSONAL CARE,76,0
558384,10/11/2013,26,MEATS,454.533,0
558385,10/11/2013,26,PERSONAL CARE,186,0
558417,10/11/2013,27,MEATS,310.996,0
558418,10/11/2013,27,PERSONAL CARE,269,0
558450,10/11/2013,28,MEATS,251.798,0
558451,10/11/2013,28,PERSONAL CARE,348,0
558516,10/11/2013,3,MEATS,1023.17,0
558517,10/11/2013,3,PERSONAL CARE,795,0
558549,10/11/2013,30,MEATS,76.094,0
558550,10/11/2013,30,PERSONAL CARE,136,0
558582,10/11/2013,31,MEATS,371.892,0
558583,10/11/2013,31,PERSONAL CARE,345,0
558615,10/11/2013,32,MEATS,48.588,0
558616,10/11/2013,32,PERSONAL CARE,134,0
558648,10/11/2013,33,MEATS,284.836,0
558649,10/11/2013,33,PERSONAL CARE,312,0
558681,10/11/2013,34,MEATS,237.691,0
558682,10/11/2013,34,PERSONAL CARE,286,0
558714,10/11/2013,35,MEATS,165.957,0
558715,10/11/2013,35,PERSONAL CARE,64,0
558747,10/11/2013,36,MEATS,112.950005,0
558748,10/11/2013,36,PERSONAL CARE,176,0
558780,10/11/2013,37,MEATS,190.817,0
558781,10/11/2013,37,PERSONAL CARE,364,0
558813,10/11/2013,38,MEATS,230.944,0
558814,10/11/2013,38,PERSONAL CARE,575,0
558846,10/11/2013,39,MEATS,218.188,0
558847,10/11/2013,39,PERSONAL CARE,411,0
558879,10/11/2013,4,MEATS,512.568,0
558880,10/11/2013,4,PERSONAL CARE,310,0
558912,10/11/2013,40,MEATS,95.713,0
558913,10/11/2013,40,PERSONAL CARE,199,0
558945,10/11/2013,41,MEATS,253.598,0
558946,10/11/2013,41,PERSONAL CARE,312,0
559011,10/11/2013,43,MEATS,167.541,0
559012,10/11/2013,43,PERSONAL CARE,186,0
559044,10/11/2013,44,MEATS,1240.038,0
559045,10/11/2013,44,PERSONAL CARE,946,0
559077,10/11/2013,45,MEATS,1595.238,0
559078,10/11/2013,45,PERSONAL CARE,922,0
559110,10/11/2013,46,MEATS,1628.731,0
559111,10/11/2013,46,PERSONAL CARE,1170,0
559143,10/11/2013,47,MEATS,1262.008,0
559144,10/11/2013,47,PERSONAL CARE,1154,0
559176,10/11/2013,48,MEATS,1740.231,0
559177,10/11/2013,48,PERSONAL CARE,1236,0
559209,10/11/2013,49,MEATS,735.803,0
559210,10/11/2013,49,PERSONAL CARE,490,0
559242,10/11/2013,5,MEATS,360.586,0
559243,10/11/2013,5,PERSONAL CARE,393,0
559275,10/11/2013,50,MEATS,684.614,0
559276,10/11/2013,50,PERSONAL CARE,559,0
559308,10/11/2013,51,MEATS,729.235,0
559309,10/11/2013,51,PERSONAL CARE,397,0
559407,10/11/2013,54,MEATS,67.995,0
559408,10/11/2013,54,PERSONAL CARE,257,0
559440,10/11/2013,6,MEATS,768.701,0
559441,10/11/2013,6,PERSONAL CARE,518,0
559473,10/11/2013,7,MEATS,478.272,0
559474,10/11/2013,7,PERSONAL CARE,200,0
559506,10/11/2013,8,MEATS,716.07,0
559507,10/11/2013,8,PERSONAL CARE,445,0
559539,10/11/2013,9,MEATS,495.247,0
559540,10/11/2013,9,PERSONAL CARE,665,0
559572,11/11/2013,1,MEATS,308.651,0
559573,11/11/2013,1,PERSONAL CARE,125,0
559605,11/11/2013,10,MEATS,232.508,0
559606,11/11/2013,10,PERSONAL CARE,160,0
559638,11/11/2013,11,MEATS,787.211,0
559639,11/11/2013,11,PERSONAL CARE,252,0
559671,11/11/2013,12,MEATS,187.096,0
559672,11/11/2013,12,PERSONAL CARE,137,0
559704,11/11/2013,13,MEATS,176.314,0
559705,11/11/2013,13,PERSONAL CARE,181,0
559737,11/11/2013,14,MEATS,465.717,0
559738,11/11/2013,14,PERSONAL CARE,246,0
559770,11/11/2013,15,MEATS,137.801,0
559771,11/11/2013,15,PERSONAL CARE,145,0
559803,11/11/2013,16,MEATS,68.768,0
559804,11/11/2013,16,PERSONAL CARE,114,0
559836,11/11/2013,17,MEATS,309.304,0
559837,11/11/2013,17,PERSONAL CARE,186,0
559869,11/11/2013,18,MEATS,55.797,0
559870,11/11/2013,18,PERSONAL CARE,89,0
559902,11/11/2013,19,MEATS,190.905,0
559903,11/11/2013,19,PERSONAL CARE,169,0
559935,11/11/2013,2,MEATS,517.81903,0
559936,11/11/2013,2,PERSONAL CARE,220,0
560067,11/11/2013,23,MEATS,2412.752,0
560068,11/11/2013,23,PERSONAL CARE,84,0
560100,11/11/2013,24,MEATS,292.987,0
560101,11/11/2013,24,PERSONAL CARE,196,0
560133,11/11/2013,25,MEATS,107.759,0
560134,11/11/2013,25,PERSONAL CARE,67,0
560166,11/11/2013,26,MEATS,258.164,0
560167,11/11/2013,26,PERSONAL CARE,82,0
560199,11/11/2013,27,MEATS,190.586,0
560200,11/11/2013,27,PERSONAL CARE,130,0
560232,11/11/2013,28,MEATS,137.414,0
560233,11/11/2013,28,PERSONAL CARE,150,0
560298,11/11/2013,3,MEATS,615.569,0
560299,11/11/2013,3,PERSONAL CARE,383,0
560331,11/11/2013,30,MEATS,76.361,0
560332,11/11/2013,30,PERSONAL CARE,66,0
560364,11/11/2013,31,MEATS,158.962,0
560365,11/11/2013,31,PERSONAL CARE,209,0
560397,11/11/2013,32,MEATS,67.131996,0
560398,11/11/2013,32,PERSONAL CARE,68,0
560430,11/11/2013,33,MEATS,137.016,0
560431,11/11/2013,33,PERSONAL CARE,179,0
560463,11/11/2013,34,MEATS,200.721,0
560464,11/11/2013,34,PERSONAL CARE,322,0
560496,11/11/2013,35,MEATS,140.905,0
560497,11/11/2013,35,PERSONAL CARE,71,0
560529,11/11/2013,36,MEATS,131.8,0
560530,11/11/2013,36,PERSONAL CARE,117,0
560562,11/11/2013,37,MEATS,213.075,0
560563,11/11/2013,37,PERSONAL CARE,248,0
560595,11/11/2013,38,MEATS,144.989,0
560596,11/11/2013,38,PERSONAL CARE,314,0
560628,11/11/2013,39,MEATS,99.924995,0
560629,11/11/2013,39,PERSONAL CARE,191,0
560661,11/11/2013,4,MEATS,338.653,0
560662,11/11/2013,4,PERSONAL CARE,226,0
560694,11/11/2013,40,MEATS,88.941,0
560695,11/11/2013,40,PERSONAL CARE,195,0
560727,11/11/2013,41,MEATS,105.893,0
560728,11/11/2013,41,PERSONAL CARE,166,0
560793,11/11/2013,43,MEATS,173.471,0
560794,11/11/2013,43,PERSONAL CARE,157,0
560826,11/11/2013,44,MEATS,730.669,0
560827,11/11/2013,44,PERSONAL CARE,399,0
560859,11/11/2013,45,MEATS,1014.35004,0
560860,11/11/2013,45,PERSONAL CARE,476,0
560892,11/11/2013,46,MEATS,1280.436,0
560893,11/11/2013,46,PERSONAL CARE,442,0
560925,11/11/2013,47,MEATS,764.924,0
560926,11/11/2013,47,PERSONAL CARE,640,0
560958,11/11/2013,48,MEATS,685.138,0
560959,11/11/2013,48,PERSONAL CARE,421,0
560991,11/11/2013,49,MEATS,447.592,0
560992,11/11/2013,49,PERSONAL CARE,223,0
561024,11/11/2013,5,MEATS,288.386,0
561025,11/11/2013,5,PERSONAL CARE,262,0
561057,11/11/2013,50,MEATS,1107.811,0
561058,11/11/2013,50,PERSONAL CARE,306,0
561090,11/11/2013,51,MEATS,829.689,0
561091,11/11/2013,51,PERSONAL CARE,273,0
561189,11/11/2013,54,MEATS,30.424,0
561190,11/11/2013,54,PERSONAL CARE,104,0
561222,11/11/2013,6,MEATS,448.337,0
561223,11/11/2013,6,PERSONAL CARE,244,0
561255,11/11/2013,7,MEATS,787.975,0
561256,11/11/2013,7,PERSONAL CARE,196,0
561288,11/11/2013,8,MEATS,558.798,0
561289,11/11/2013,8,PERSONAL CARE,237,0
561321,11/11/2013,9,MEATS,374.87,0
561322,11/11/2013,9,PERSONAL CARE,342,0
561354,12/11/2013,1,MEATS,267.889,0
561355,12/11/2013,1,PERSONAL CARE,96,0
561387,12/11/2013,10,MEATS,217.636,0
561388,12/11/2013,10,PERSONAL CARE,147,0
561420,12/11/2013,11,MEATS,626.357,0
561421,12/11/2013,11,PERSONAL CARE,276,0
561453,12/11/2013,12,MEATS,156.73799,0
561454,12/11/2013,12,PERSONAL CARE,162,0
561486,12/11/2013,13,MEATS,183.716,0
561487,12/11/2013,13,PERSONAL CARE,119,0
561519,12/11/2013,14,MEATS,326.663,0
561520,12/11/2013,14,PERSONAL CARE,197,0
561552,12/11/2013,15,MEATS,123.67,0
561553,12/11/2013,15,PERSONAL CARE,132,0
561585,12/11/2013,16,MEATS,85.392,0
561586,12/11/2013,16,PERSONAL CARE,151,0
561618,12/11/2013,17,MEATS,279.804,0
561619,12/11/2013,17,PERSONAL CARE,139,0
561651,12/11/2013,18,MEATS,67.123,0
561652,12/11/2013,18,PERSONAL CARE,85,0
561684,12/11/2013,19,MEATS,154.668,0
561685,12/11/2013,19,PERSONAL CARE,100,0
561717,12/11/2013,2,MEATS,327.068,0
561718,12/11/2013,2,PERSONAL CARE,197,0
561849,12/11/2013,23,MEATS,825.695,0
561850,12/11/2013,23,PERSONAL CARE,111,0
561882,12/11/2013,24,MEATS,319.543,0
561883,12/11/2013,24,PERSONAL CARE,149,0
561915,12/11/2013,25,MEATS,91.352,0
561916,12/11/2013,25,PERSONAL CARE,37,0
561948,12/11/2013,26,MEATS,181.129,0
561949,12/11/2013,26,PERSONAL CARE,635,0
561981,12/11/2013,27,MEATS,203.592,0
561982,12/11/2013,27,PERSONAL CARE,125,0
562014,12/11/2013,28,MEATS,147.57,0
562015,12/11/2013,28,PERSONAL CARE,160,0
562080,12/11/2013,3,MEATS,589.1,0
562081,12/11/2013,3,PERSONAL CARE,360,0
562113,12/11/2013,30,MEATS,54.007,0
562114,12/11/2013,30,PERSONAL CARE,64,0
562146,12/11/2013,31,MEATS,207.148,0
562147,12/11/2013,31,PERSONAL CARE,133,0
562179,12/11/2013,32,MEATS,55.917,0
562180,12/11/2013,32,PERSONAL CARE,79,0
562212,12/11/2013,33,MEATS,197.861,0
562213,12/11/2013,33,PERSONAL CARE,195,0
562245,12/11/2013,34,MEATS,202.198,0
562246,12/11/2013,34,PERSONAL CARE,187,0
562278,12/11/2013,35,MEATS,154.521,0
562279,12/11/2013,35,PERSONAL CARE,69,0
562311,12/11/2013,36,MEATS,148.64,0
562312,12/11/2013,36,PERSONAL CARE,119,0
562344,12/11/2013,37,MEATS,259.154,0
562345,12/11/2013,37,PERSONAL CARE,237,0
562377,12/11/2013,38,MEATS,154.688,0
562378,12/11/2013,38,PERSONAL CARE,215,0
562410,12/11/2013,39,MEATS,141.253,0
562411,12/11/2013,39,PERSONAL CARE,197,0
562443,12/11/2013,4,MEATS,231.501,0
562444,12/11/2013,4,PERSONAL CARE,177,0
562476,12/11/2013,40,MEATS,85,0
562477,12/11/2013,40,PERSONAL CARE,166,0
562509,12/11/2013,41,MEATS,142.196,0
562510,12/11/2013,41,PERSONAL CARE,118,0
562575,12/11/2013,43,MEATS,135.602,0
562576,12/11/2013,43,PERSONAL CARE,131,0
562608,12/11/2013,44,MEATS,564.016,0
562609,12/11/2013,44,PERSONAL CARE,1195,0
562641,12/11/2013,45,MEATS,846.908,0
562642,12/11/2013,45,PERSONAL CARE,403,0
562674,12/11/2013,46,MEATS,772.716,0
562675,12/11/2013,46,PERSONAL CARE,472,0
562707,12/11/2013,47,MEATS,626.44403,0
562708,12/11/2013,47,PERSONAL CARE,434,0
562740,12/11/2013,48,MEATS,525.735,0
562741,12/11/2013,48,PERSONAL CARE,330,0
562773,12/11/2013,49,MEATS,424.991,0
562774,12/11/2013,49,PERSONAL CARE,247,0
562806,12/11/2013,5,MEATS,223.396,0
562807,12/11/2013,5,PERSONAL CARE,240,0
562839,12/11/2013,50,MEATS,836.073,0
562840,12/11/2013,50,PERSONAL CARE,422,0
562872,12/11/2013,51,MEATS,484.002,0
562873,12/11/2013,51,PERSONAL CARE,211,0
562971,12/11/2013,54,MEATS,53.032,0
562972,12/11/2013,54,PERSONAL CARE,108,0
563004,12/11/2013,6,MEATS,355.432,0
563005,12/11/2013,6,PERSONAL CARE,221,0
563037,12/11/2013,7,MEATS,450.198,0
563038,12/11/2013,7,PERSONAL CARE,166,0
563070,12/11/2013,8,MEATS,406.189,0
563071,12/11/2013,8,PERSONAL CARE,225,0
563103,12/11/2013,9,MEATS,311.425,0
563104,12/11/2013,9,PERSONAL CARE,303,0
563136,13/11/2013,1,MEATS,306.839,0
563137,13/11/2013,1,PERSONAL CARE,142,0
563169,13/11/2013,10,MEATS,205.49,0
563170,13/11/2013,10,PERSONAL CARE,125,0
563202,13/11/2013,11,MEATS,631.647,0
563203,13/11/2013,11,PERSONAL CARE,223,0
563235,13/11/2013,12,MEATS,138.001,0
563236,13/11/2013,12,PERSONAL CARE,154,0
563268,13/11/2013,13,MEATS,61.683,0
563269,13/11/2013,13,PERSONAL CARE,109,0
563301,13/11/2013,14,MEATS,340.638,0
563302,13/11/2013,14,PERSONAL CARE,262,0
563334,13/11/2013,15,MEATS,87.335,0
563335,13/11/2013,15,PERSONAL CARE,134,0
563367,13/11/2013,16,MEATS,79.885,0
563368,13/11/2013,16,PERSONAL CARE,148,0
563400,13/11/2013,17,MEATS,247.037,0
563401,13/11/2013,17,PERSONAL CARE,141,0
563433,13/11/2013,18,MEATS,62.06,0
563434,13/11/2013,18,PERSONAL CARE,69,0
563466,13/11/2013,19,MEATS,159.293,0
563467,13/11/2013,19,PERSONAL CARE,132,0
563499,13/11/2013,2,MEATS,399.21,0
563500,13/11/2013,2,PERSONAL CARE,175,0
563631,13/11/2013,23,MEATS,1172.267,0
563632,13/11/2013,23,PERSONAL CARE,97,0
563664,13/11/2013,24,MEATS,445.62,0
563665,13/11/2013,24,PERSONAL CARE,230,0
563697,13/11/2013,25,MEATS,170.058,0
563698,13/11/2013,25,PERSONAL CARE,76,0
563730,13/11/2013,26,MEATS,456.151,0
563731,13/11/2013,26,PERSONAL CARE,100,0
563763,13/11/2013,27,MEATS,190.767,0
563764,13/11/2013,27,PERSONAL CARE,108,0
563796,13/11/2013,28,MEATS,68.785,0
563797,13/11/2013,28,PERSONAL CARE,124,0
563862,13/11/2013,3,MEATS,598.682,0
563863,13/11/2013,3,PERSONAL CARE,370,0
563895,13/11/2013,30,MEATS,53.85,0
563896,13/11/2013,30,PERSONAL CARE,63,0
563928,13/11/2013,31,MEATS,147.116,0
563929,13/11/2013,31,PERSONAL CARE,149,0
563961,13/11/2013,32,MEATS,42.278,0
563962,13/11/2013,32,PERSONAL CARE,49,0
563994,13/11/2013,33,MEATS,167.099,0
563995,13/11/2013,33,PERSONAL CARE,137,0
564027,13/11/2013,34,MEATS,207.482,0
564028,13/11/2013,34,PERSONAL CARE,160,0
564060,13/11/2013,35,MEATS,111.934,0
564061,13/11/2013,35,PERSONAL CARE,52,0
564093,13/11/2013,36,MEATS,125.628,0
564094,13/11/2013,36,PERSONAL CARE,100,0
564126,13/11/2013,37,MEATS,333.365,0
564127,13/11/2013,37,PERSONAL CARE,209,0
564159,13/11/2013,38,MEATS,146.934,0
564160,13/11/2013,38,PERSONAL CARE,229,0
564192,13/11/2013,39,MEATS,116.292,0
564193,13/11/2013,39,PERSONAL CARE,174,0
564225,13/11/2013,4,MEATS,377.976,0
564226,13/11/2013,4,PERSONAL CARE,177,0
564258,13/11/2013,40,MEATS,64.078,0
564259,13/11/2013,40,PERSONAL CARE,130,0
564291,13/11/2013,41,MEATS,139.291,0
564292,13/11/2013,41,PERSONAL CARE,122,0
564357,13/11/2013,43,MEATS,124.966,0
564358,13/11/2013,43,PERSONAL CARE,108,0
564390,13/11/2013,44,MEATS,811.227,0
564391,13/11/2013,44,PERSONAL CARE,393,0
564423,13/11/2013,45,MEATS,762.308,0
564424,13/11/2013,45,PERSONAL CARE,326,0
564456,13/11/2013,46,MEATS,790.716,0
564457,13/11/2013,46,PERSONAL CARE,450,0
564489,13/11/2013,47,MEATS,579.835,0
564490,13/11/2013,47,PERSONAL CARE,424,0
564522,13/11/2013,48,MEATS,611.74896,0
564523,13/11/2013,48,PERSONAL CARE,336,0
564555,13/11/2013,49,MEATS,384.722,0
564556,13/11/2013,49,PERSONAL CARE,189,0
564588,13/11/2013,5,MEATS,279.059,0
564589,13/11/2013,5,PERSONAL CARE,227,0
564621,13/11/2013,50,MEATS,720.808,0
564622,13/11/2013,50,PERSONAL CARE,241,0
564654,13/11/2013,51,MEATS,593.166,0
564655,13/11/2013,51,PERSONAL CARE,243,0
564753,13/11/2013,54,MEATS,7.763,0
564754,13/11/2013,54,PERSONAL CARE,81,0
564786,13/11/2013,6,MEATS,403.448,0
564787,13/11/2013,6,PERSONAL CARE,205,0
564819,13/11/2013,7,MEATS,562.69,0
564820,13/11/2013,7,PERSONAL CARE,183,0
564852,13/11/2013,8,MEATS,433.162,0
564853,13/11/2013,8,PERSONAL CARE,245,0
564885,13/11/2013,9,MEATS,340.66,0
564886,13/11/2013,9,PERSONAL CARE,213,0
564918,14/11/2013,1,MEATS,411.193,0
564919,14/11/2013,1,PERSONAL CARE,101,0
564951,14/11/2013,10,MEATS,225.8,0
564952,14/11/2013,10,PERSONAL CARE,121,0
564984,14/11/2013,11,MEATS,643.408,0
564985,14/11/2013,11,PERSONAL CARE,197,0
565017,14/11/2013,12,MEATS,196.45201,0
565018,14/11/2013,12,PERSONAL CARE,85,0
565050,14/11/2013,13,MEATS,133.474,0
565051,14/11/2013,13,PERSONAL CARE,85,0
565083,14/11/2013,14,MEATS,363.352,0
565084,14/11/2013,14,PERSONAL CARE,174,0
565116,14/11/2013,15,MEATS,130.15,0
565117,14/11/2013,15,PERSONAL CARE,91,0
565149,14/11/2013,16,MEATS,72.853,0
565150,14/11/2013,16,PERSONAL CARE,125,0
565182,14/11/2013,17,MEATS,247.797,0
565183,14/11/2013,17,PERSONAL CARE,87,0
565215,14/11/2013,18,MEATS,161.367,0
565216,14/11/2013,18,PERSONAL CARE,76,0
565248,14/11/2013,19,MEATS,164.54199,0
565249,14/11/2013,19,PERSONAL CARE,81,0
565281,14/11/2013,2,MEATS,347.397,0
565282,14/11/2013,2,PERSONAL CARE,152,0
565413,14/11/2013,23,MEATS,683.51697,0
565414,14/11/2013,23,PERSONAL CARE,88,0
565446,14/11/2013,24,MEATS,320.874,0
565447,14/11/2013,24,PERSONAL CARE,163,0
